#SNtype	mag_g	bar	Galtype2	prob
Ia           19.30                     S            0.2350370250
CC           19.72                     S            0.2139343070
CC           18.70                     S            0.2676417324
Ia           18.64                     S            0.2710486893
Ia           18.39                     S            0.2855427369
Ia           14.44                     S            0.5556963753
Ia           14.30        B            S            0.4986002635
Ia           14.58                     S            0.5457217386
CC           13.07                     S            0.6501802681
Ia           13.94        B            S0           0.0628119255
CC           14.74        B            S            0.4668883342
CC           13.81                     S            0.6001340959
CC           18.30                     S            0.2908694693
Ia           14.20                     S            0.5727871271
CC           18.58                     S            0.2744829952
CC           14.74        B            S            0.4668883342
CC           13.48                     S            0.6228036910
Ia           14.07        B            S            0.5152464904
CC           14.82                     S            0.5284987977
Ia           12.72                     S            0.6727957254
CC           15.53                     S            0.4772259699
CC           13.89                     S            0.5945824268
Ia           13.03        B            S            0.5894199943
CC           17.02        B            S            0.3118603665
Ia           18.39                     S            0.2855427369
Ia           16.56                     S0           0.0396332865
CC           15.46        B            S            0.4156129823
Ia           15.60                     S            0.4721727218
CC           18.77                     Im           0.5447152196
Ia           13.53                     S            0.6194065651
Ia           14.62                     S            0.5428500847
Ia           13.81                     S0           0.0837758675
Ia           13.95                     E/S0         0.0006507772
CC           14.36                     S            0.5614070102
CC           17.09                     S            0.3677501187
Ia           14.08                     E/S0         0.0006271719
CC           14.83                     S            0.5277744899
Ia           16.85                     S            0.3839847078
Ia           13.69                     E/S0         0.0007019631
Ia           13.91                     S            0.5931815804
Ia           14.23                     S0           0.0749110951
Ia           17.58                     S            0.3355074979
Ia           17.11                     S0           0.0339948291
CC           14.07                     S            0.5819754055
CC           13.16        B            S            0.5803157790
Ia           15.57        B            S0           0.0401292548
CC           13.49                     S            0.6221252288
Ia           15.53                     S            0.4772259699
Ia           14.52        B            S            0.4827483247
Ia           16.15                     S0           0.0444190399
Ia           12.39        B            S            0.6332941371
Ia           17.29                     S            0.3544436672
CC           14.81                     S            0.5292124636
Ia           14.34        B            S            0.4957062421
Ia           14.95                     S            0.5191265686
CC           14.63        B            S            0.4747984000
Ia           14.24                     S0           0.0747140977
Ia           15.94                     S0           0.0470754198
CC           17.51                     S            0.3400341714
CC           13.37                     S            0.6302397450
Ia           16.13        B            S0           0.0343265170
CC           14.03                     S            0.5847910307
Ia           14.87        B            S            0.4575045400
CC           13.51                     S            0.6207701962
CC           13.84                     S            0.5980530884
Ia           13.98                     S            0.5882949792
Ia           14.50        B            S            0.4841828686
Ia           16.61                     S            0.4005325973
Ia           13.43                     S            0.6261843246
Ia           13.48        B            S0           0.0711464753
CC           14.41                     S            0.5578447816
Ia           14.58                     S            0.5457217386
CC           14.39        B            S            0.4921030120
CC           13.64                     S0           0.0876257188
Ia           13.97                     S0           0.0802908972
Ia           14.17                     S0           0.0761289598
CC           14.53                     S            0.5492949762
CC           12.62                     S            0.6791091771
Ia           17.41                     S            0.3465430641
Ia           17.56                     S            0.3367869209
Ia           14.41        B            S            0.4906612050
Ia           18.13                     S            0.3010881615
CC           17.40                     S            0.3471997239
Ia           19.05                     S            0.2482692062
Ia           17.18                     S            0.3617151494
Ia           17.27                     S            0.3557613632
Ia           19.42                     S            0.2288647303
Ia           21.31                     S            0.1466667944
CC           14.51                     S            0.5507214166
Ia           18.37                     S            0.2867275786
Ia           18.04                     S            0.3065983688
Ia           17.95                     S            0.3121603304
Ia           16.61                     S0           0.0390911874
CC           16.23                     S            0.4271530354
Ia           14.77                     S            0.5320779867
CC           13.79                     S            0.6015230363
Ia           17.34                     S            0.3511498257
Ia           16.71                     S            0.3936063127
Ia           14.73        B            S            0.4676066114
Ia           20.11                     S            0.1955954685
Ia           19.72                     S            0.2139343070
CC           17.43                     S            0.3452290889
Ia           17.23                     S            0.3583940004
Ia           19.01                     S            0.2504328403
Ia           16.62                     S            0.3998372258
Ia           18.13                     S            0.3010881615
CC           15.19        B            S            0.4346728409
Ia           18.67                     Im           0.5518744972
Ia           17.80        B            S            0.2656627160
CC           17.35                     S            0.3504968587
CC           16.53                     S            0.4061016626
Ia           19.49                     S            0.2253264509
Ia           17.60        B            S            0.2770751799
CC           16.01                     S            0.4427429796
Ia           16.67                     S            0.3963774455
CC           16.16                     S            0.4320888986
CC           16.51        B            S            0.3443175927
CC           17.53                     S            0.3387438093
CC           19.19                     S            0.2407932336
CC           15.13                     S            0.5061199474
CC           14.49        B            S            0.4849002630
CC           16.87                     S            0.3826215290
Ia           19.42                     S            0.2288647303
Ia           17.93                     S            0.3134045319
Ia           19.30                     S            0.2350370250
Ia           19.05                     S            0.2482692062
Ia           14.49                     S0           0.0698865064
CC           20.24                     S            0.1897442418
CC           13.21                     S            0.6409383734
CC           14.91        B            S            0.4546441946
CC           18.04                     Im           0.5963361339
CC           13.96        B            S            0.5231870194
Ia           18.61        B            S            0.2225845759
Ia           14.78        B            S            0.4639889675
Ia           20.24                     S            0.1897442418
Ia           18.27                     S            0.2926599019
Ia           18.23                     S            0.2950369785
Ia           20.11                     S            0.1955954685
Ia           16.81                     S            0.3867146040
CC           16.06                     S            0.4391873780
Ia           16.81                     S            0.3867146040
CC           14.89                     S            0.5234427582
Ia           14.90                     S            0.5227239602
Ia           17.58                     S            0.3355074979
Ia           17.65                     S            0.3310375637
Ia           14.18                     S0           0.0759238804
Ia           13.03                     S            0.6527949216
Ia           14.73                     S            0.5349441004
Ia           15.91                     S            0.4498885766
CC           17.93                     S            0.3134045319
Ia           18.92                     E/S0         0.0001536816
Ia           19.19                     S            0.2407932336
Ia           20.55                     S            0.1763465916
Ia           18.64                     S            0.2710486893
CC           19.36                     S            0.2319251685
Ia           17.86                     S            0.3177772112
Ia           17.07                     S            0.3690876961
Ia           14.30        B            S            0.4986002635
Ia           18.44                     S            0.2825962957
Ia           17.95        B            S            0.2572650458
Ia           19.56                     S            0.2218183428
Ia           17.69                     S            0.3284820857
CC           16.75                     S            0.3908472353
CC           16.30        B            S            0.3581309526
CC           17.59                     S0           0.0297249425
Ia           17.50                     Im           0.6333397494
Ia           15.28                     S            0.4952752777
Ia           13.67                     S            0.6098195267
CC           13.03                     S            0.6527949216
Ia           15.32        B            S            0.4254981565
Ia           15.40        B            S            0.4198397842
CC           13.16        B            S            0.5803157790
Ia           18.00                     S            0.3090606495
Ia           13.81        B            S            0.5339637572
CC           10.95                     S            0.7742164853
CC           15.68                     S            0.4664025691
CC           13.73                     S            0.6056725806
Ia           11.81        B            S            0.6713320421
CC           16.51                     S            0.4074939547
CC           11.80        B            S            0.6719658908
CC           13.03                     S            0.6527949216
Ia           12.33                     E            0.0006551528
Ia           14.14                     S0           0.0767444112
Ia           14.98                     S0           0.0612239679
CC           14.08                     S            0.5812690905
Ia           12.75                     S0           0.1104467003
Ia           13.03                     S0           0.1027382562
Ia           14.77        B            S            0.4647117244
Ia           13.68                     S            0.6091358684
Ia           14.57        B            S            0.4791367156
Ia           17.68        B            S            0.2724676345
Ia           11.58                     S            0.7408301959
CC           17.90                     S            0.3152650906
CC           14.75                     S            0.5335166495
CC           15.20        B            S            0.4339713071
CC           19.05                     S            0.2482692062
CC           16.26                     S            0.4250196497
Ia           15.26                     S            0.4967184247
Ia           15.38                     S0           0.0548825062
Ia           13.04                     E            0.0005335606
CC           14.04                     S            0.5840830655
Ia           15.22                     S            0.4996034064
Ia           13.90                     S0           0.0818124140
Ia           16.38                     S            0.4166041062
Ia           15.15                     S            0.5046781824
CC           14.22        B            S            0.5044152404
Ia           17.89                     S            0.3158991091
Ia           16.18                     S0           0.0440518646
Ia           18.47                     S            0.2808445321
Ia           16.03                     S            0.4413229787
Ia           17.07        B            S            0.3087868672
CC           17.63                     S            0.3323065943
Ia           17.92                     S            0.3140306197
Ia           18.52                     S            0.2779388735
Ia           18.27                     S            0.2926599019
CC           16.26                     S            0.4250196497
CC           18.34                     S            0.2885030330
Ia           17.73                     Im           0.6176958090
CC           19.63                     S            0.2183521233
Ia           18.58                     S            0.2744829952
CC           17.43                     S            0.3452290889
Ia           17.29                     S            0.3544436672
Ia           17.86                     S            0.3177772112
CC           18.13                     Im           0.5900478607
Ia           17.45                     S0           0.0309140775
Ia           17.97                     S            0.3109183090
CC           16.94        B            S            0.3168270508
Ia           16.88                     E            0.0001758195
CC           20.00                     S            0.2006452991
CC           18.17                     S            0.2986660451
CC           15.08        B            S            0.4424828707
CC           16.03        B            S            0.3762716469
CC           16.59                     S            0.4019193221
Ia           16.00                     S            0.4434562616
CC           18.05                     S            0.3059877850
Ia           16.57                     S            0.4033168358
Ia           15.02                     S0           0.0605621133
Ia           14.64        B            S            0.4740758897
CC           16.10                     S            0.4363421700
Ia           14.70                     S            0.5371058671
Ia           15.54                     S            0.4765012487
CC           16.96                     S            0.3765108566
CC           16.32        B            S            0.3567932916
CC           17.00                     S            0.3737972531
CC           18.05                     S            0.3059877850
CC           13.48                     S            0.6228036910
Ia           15.22                     E            0.0002841639
Ia           19.01                     S            0.2504328403
Ia           17.32                     S            0.3524696384
CC           16.47                     S            0.4102940158
CC           17.43                     S            0.3452290889
Ia           18.64                     S            0.2710486893
Ia           18.88                     S            0.2575478403
CC           16.73                     S            0.3922268778
Ia           11.24                     S0           0.1610525765
CC           15.68                     S            0.4664025691
CC           18.05                     S            0.3059877850
CC           17.43                     S            0.3452290889
Ia           17.06                     S            0.3697581089
Ia           17.73                     S            0.3259531707
Ia           17.64        B            S            0.2747683347
CC           13.51                     S            0.6207701962
CC           18.37                     S            0.2867275786
CC           14.15                     S            0.5763291690
CC           15.80                     S            0.4577617728
Ia           17.63                     S            0.3323065943
Ia           14.02        B            S0           0.0614675313
Ia           16.46                     S            0.4109893871
CC           16.09        B            S            0.3721954599
CC           16.98                     S            0.3751564395
Ia           17.26                     S            0.3564190841
CC           16.48                     S            0.4095957387
Ia           18.11                     S            0.3023124132
Ia           18.61        B            S            0.2225845759
Ia           17.93                     S            0.3134045319
CC           18.15                     S            0.2998803123
Ia           17.87                     S            0.3171475416
CC           16.04                     S            0.4406110344
CC           14.10                     S            0.5798543923
Ia           16.06                     S            0.4391873780
Ia           14.59                     S            0.5449981579
CC           17.92                     S            0.3140306197
Ia           17.77                     S            0.3234269771
Ia           18.44        B            S            0.2311634953
Ia           15.28                     E/S0         0.0004435239
Ia           21.31                     S            0.1466667944
CC           19.72                     S            0.2139343070
Ia           19.49                     S            0.2253264509
Ia           17.86                     S            0.3177772112
Ia           19.80                     S            0.2100750600
Ia           15.78        B            S            0.3933031532
Ia           17.84                     S            0.3190281754
CC           13.77                     S            0.6029047289
Ia           14.41        B            S            0.4906612050
Ia           19.05        B            S            0.2013344979
CC           16.75                     S            0.3908472353
CC           16.46                     S            0.4109893871
CC           17.48                     S            0.3419959681
CC           14.87                     S            0.5248831373
Ia           17.93                     S            0.3134045319
Ia           12.33                     S            0.6970772127
Ia           15.56                     E            0.0002575438
Ia           18.52        B            S            0.2271035924
CC           16.88                     S            0.3819382348
Ia           19.80                     S            0.2100750600
Ia           18.25                     S            0.2938439337
Ia           17.53                     S            0.3387438093
CC           15.33                     S            0.4916665876
Ia           13.85                     S            0.5973510864
Ia           18.84                     S            0.2597591788
CC           16.02                     S            0.4420307404
Ia           19.42                     S            0.2288647303
Ia           19.30                     S            0.2350370250
Ia           18.58                     S            0.2744829952
Ia           18.32                     E            0.0001158079
Ia           17.83                     S            0.3196472400
Ia           16.87                     S            0.3826215290
Ia           19.72                     S            0.2139343070
Ia           14.30        B            S            0.4986002635
CC           17.80                     S            0.3215345388
Ia           19.49                     S            0.2253264509
Ia           14.48                     E            0.0003524474
Ia           14.16        B            S            0.5087296650
Ia           16.33                     S0           0.0422472407
Ia           18.52                     S            0.2779388735
Ia           16.95                     E/S0         0.0002725043
Ia           18.92                     S            0.2553438884
Ia           18.34                     S            0.2885030330
Ia           19.25                     S            0.2376526055
Ia           18.67                     S            0.2693489749
Ia           18.30                     S            0.2908694693
Ia           17.87                     S            0.3171475416
Ia           17.36                     S            0.3498336883
CC           17.25        B            S            0.2977636671
Ia           17.73                     S            0.3259531707
Ia           17.87                     S            0.3171475416
CC           18.58                     S            0.2744829952
CC           17.59                     S            0.3348630157
Ia           14.01                     S            0.5861935313
Ia           17.65                     S            0.3310375637
Ia           17.60                     S            0.3342198173
Ia           17.22        B            S            0.2995992580
Ia           18.96                     S            0.2531465037
Ia           16.47        B            S            0.3469277032
CC           14.11                     S            0.5791463479
Ia           14.38                     S            0.5599783360
Ia           13.77                     S0           0.0846666485
Ia           18.04                     S            0.3065983688
Ia           18.15                     S            0.2998803123
CC           14.97                     S            0.5176848573
Ia           14.93                     S0           0.0620578508
Ia           13.66                     S            0.6105127237
Ia           18.49                     S            0.2796771414
Ia           14.18                     S            0.5742004917
CC           17.48                     S            0.3419959681
CC           17.08                     S            0.3684202532
CC           14.07        B            S            0.5152464904
Ia           19.05                     S            0.2482692062
CC           17.40                     S            0.3471997239
Ia           15.88        B            S            0.3864674847
CC           12.58                     S            0.6816167724
Ia           17.08                     S0           0.0342800487
CC           14.83                     S            0.5277744899
Ia           18.61                     S            0.2727596581
Ia           17.59                     S            0.3348630157
Ia           13.62                     S0           0.0880821939
Ia           15.60                     S0           0.0516717661
Ia           14.35                     E/S0         0.0005802839
CC           13.64        B            S            0.5461618114
CC           15.28                     S0           0.0564073552
CC           14.14                     S            0.5770297667
CC           14.93        B            S            0.4532145082
Ia           15.51        B            S            0.4121083705
Ia           13.47                     E            0.0004719357
CC           12.16        B            S            0.6486234627
Ia           12.52                     S            0.6853677681
CC           16.32        B            S            0.3567932916
CC           14.14        B            S            0.5101744626
CC           13.96        B            S            0.5231870194
CC           13.90                     S            0.5938858693
Ia           17.12                     S            0.3657352810
Ia           18.05        B            S            0.2517840336
CC           13.21                     S            0.6409383734
Ia           14.81                     S0           0.0641111983
Ia           13.88        B            S            0.5289248778
Ia           16.77        B            S            0.3275559661
CC           12.58                     S            0.6816167724
Ia           12.33                     S0           0.1229641328
Ia           16.52                     S            0.4067954053
CC           14.22        B            S            0.5044152404
Ia           14.17        B            S            0.5080088413
Ia           14.28                     S0           0.0739238259
CC           13.72        B            S            0.5404255386
CC           15.41                     Im           0.7598344811
Ia           14.24                     S0           0.0747140977
Ia           12.58                     S            0.6816167724
Ia           13.41                     S0           0.0930851246
Ia           14.21        B            S            0.5051277414
CC           15.48                     S            0.4808476306
Ia           15.45                     S            0.4830091008
Ia           14.36                     S            0.5614070102
CC           14.17                     S            0.5749139567
CC           13.98        B            S            0.5217375909
Ia           13.59        B            S0           0.0690798059
Ia           14.02        B            S            0.5188486863
Ia           13.56                     E/S0         0.0007287031
Ia           13.70                     E/S0         0.0007000270
Ia           18.34                     S            0.2885030330
CC           17.33                     S            0.3518147579
CC           15.75                     S            0.4613689555
CC           16.45        B            S            0.3482453201
CC           17.19                     S            0.3610566078
CC           15.11                     S            0.5075687652
CC           14.55        B            S            0.4805717672
CC           13.26        B            S            0.5732490103
Ia           14.55                     E            0.0003453048
Ia           17.90                     S            0.3152650906
CC           16.75                     S            0.3908472353
Ia           17.76                     S            0.3240575906
Ia           16.76                     E            0.0001819222
CC           11.58                     S            0.7408301959
Ia           19.10                     S            0.2455866826
CC           14.28                     S            0.5671004890
Ia           14.13                     S            0.5777381603
Ia           14.86                     S            0.5256033722
CC           12.92                     S            0.6599648548
Ia           16.75                     S0           0.0375957256
CC           14.21        B            S            0.5051277414
Ia           12.79                     S0           0.1093019557
Ia           17.64                     S            0.3316747142
CC           13.04                     S            0.6521463783
Ia           14.18                     E/S0         0.0006093214
CC           12.11        B            S            0.6519153660
Ia           10.74                     S0           0.1815303752
CC           15.82                     S            0.4563282573
Ia           16.18        B            S            0.3661351289
Ia           17.80                     S            0.3215345388
Ia           14.50        B            S            0.4841828686
CC           13.46        B            S            0.5590323473
Ia           14.31                     S            0.5649732687
Ia           13.90                     E            0.0004161314
Ia           12.90        B            S            0.5984757219
CC           12.38                     S            0.6940361628
Ia           17.87                     S            0.3171475416
CC           14.04                     S            0.5840830655
Ia           18.96                     S            0.2531465037
Ia           19.14                     S            0.2434581183
CC           17.29                     S            0.3544436672
CC           18.61                     S            0.2727596581
CC           16.17                     S            0.4313750646
CC           16.40        B            S            0.3515114591
Ia           15.33                     S            0.4916665876
Ia           19.01                     S            0.2504328403
Ia           19.42                     S            0.2288647303
Ia           17.72                     S            0.3265905735
Ia           18.19                     S            0.2974555612
Ia           19.45                     S            0.2273451879
CC           19.30                     S            0.2350370250
CC           16.33                     S            0.4200944768
Ia           13.25                     S            0.6382655521
Ia           16.71        B            S            0.3313903386
Ia           14.51                     S0           0.0695114031
CC           11.00                     S            0.7716939000
Ia           15.54        B            S            0.4099918528
Ia           14.09                     S0           0.0777741454
Ia           16.76                     S0           0.0374921641
Ia           17.05                     S0           0.0345742844
CC           10.79                     S            0.7822118408
Ia           14.91        B            S            0.4546441946
Ia           13.18                     E            0.0005128079
Ia           14.37                     S0           0.0721651652
CC           17.66                     S            0.3304007468
Ia           13.01                     E            0.0005381196
Ia           17.81        B            S            0.2650920292
Ia           15.90                     S            0.4505945724
Ia           16.61                     S            0.4005325973
Ia           17.62                     S            0.3329501544
CC           16.56                     S0           0.0396332865
Ia           13.21                     S            0.6409383734
Ia           13.14                     E            0.0005188069
Ia           16.25                     E/S0         0.0003343038
Ia           12.76                     E/S0         0.0009171721
CC           15.28                     S            0.4952752777
Ia           13.32                     S0           0.0952970220
Ia           17.58                     S            0.3355074979
Ia           19.63                     S            0.2183521233
CC           10.92                     S            0.7757314430
CC           13.60                     S            0.6146262312
Ia           15.36                     E/S0         0.0004334519
Ia           14.67        B            S0           0.0514720873
Ia           13.90                     E            0.0004161314
CC           14.28                     S            0.5671004890
Ia           14.58                     E/S0         0.0005431360
Ia           13.73                     E            0.0004372848
Ia           14.21        B            S0           0.0583764174
Ia           18.77                     Im           0.5447152196
Ia           16.11        B            S            0.3708367670
Ia           18.27                     E            0.0001175259
CC           14.48                     S            0.5528667839
Ia           13.84                     S            0.5980530884
Ia           15.89                     S            0.4513060591
Ia           12.74        B            S            0.6095152646
Ia           12.33                     S            0.6970772127
CC           14.53                     S            0.5492949762
Ia           15.63        B            S0           0.0394646377
CC           16.38                     S            0.4166041062
CC           11.21        B            S            0.7083908075
Ia           16.39                     S            0.4158958219
CC           13.70        B            S            0.5418674827
CC           14.56                     S            0.5471575162
Ia           20.11                     S            0.1955954685
Ia           14.83        B            S            0.4603931916
Ia           14.09                     S            0.5805655320
CC           17.57                     S            0.3361444582
Ia           15.98                     E            0.0002281904
Ia           17.80                     S            0.3215345388
CC           14.00                     S            0.5868929379
Ia           17.54                     S            0.3380912411
CC           11.34                     S            0.7539408290
Ia           18.40                     S            0.2849498441
Ia           20.16                     S            0.1933235801
Ia           16.92        B            S0           0.0274983585
Ia           13.99                     S            0.5875936135
Ia           21.17                     S            0.1518021997
Ia           19.28                     S            0.2360740790
Ia           18.02        B            S            0.2534273016
Ia           14.04        B            S            0.5174078006
Ia           13.51                     S            0.6207701962
Ia           16.90                     S            0.3805806409
CC           16.67                     S            0.3963774455
Ia           13.67        B            S            0.5440220329
CC           18.96                     S            0.2531465037
Ia           19.01        B            S            0.2032005978
CC           20.20                     S            0.1915273029
Ia           17.79                     E            0.0001352962
CC           15.07                     S            0.5104500301
Ia           13.96                     S0           0.0805035462
Ia           14.64                     S            0.5414114955
Ia           16.91                     S            0.3799059227
CC           14.15        B            S            0.5094539911
CC           14.91                     S            0.5220034646
Ia           16.05                     S            0.4399019941
Ia           13.55        B            S            0.5526057503
CC           18.20                     S            0.2968516666
Ia           18.96                     S            0.2531465037
CC           19.11                     S            0.2450548752
Ia           18.13                     S            0.3010881615
Ia           14.73                     E/S0         0.0005204514
CC           13.50        B            S            0.5561794253
CC           14.66        B            S            0.4726354570
CC           18.63                     S            0.2716199041
Ia           15.63        B            S0           0.0394646377
Ia           19.35                     Im           0.5028473066
CC           14.56                     S            0.5471575162
Ia           14.79                     S            0.5306378387
Ia           15.58                     E/S0         0.0004062003
CC           12.95                     S            0.6580221013
Ia           12.66                     E            0.0005960374
Ia           17.68        B            S            0.2724676345
Ia           10.64                     S            0.7895055477
Ia           14.48                     S            0.5528667839
CC           15.86        B            S            0.3878203753
CC           15.11                     S            0.5075687652
CC           16.62                     S            0.3998372258
Ia           15.48                     S            0.4808476306
Ia           20.99                     S            0.1586215923
CC           13.69        B            S            0.5425879189
Ia           11.97                     S            0.7186090163
Ia           15.94        B            S            0.3823884666
Ia           15.31                     S            0.4931143906
CC           14.16                     S            0.5756234035
Ia           15.37                     S            0.4887722353
Ia           18.51        B            S            0.2276056803
Ia           13.27                     S            0.6369361291
CC           14.72                     S            0.5356580439
CC           13.98                     S            0.5882949792
CC           15.10                     S            0.5082823768
Ia           18.96                     S            0.2531465037
Ia           13.81                     S            0.6001340959
Ia           15.26        B            S            0.4297223680
CC           14.27                     S            0.5678151334
Ia           17.14                     S0           0.0337155534
CC           15.38                     S            0.4880485030
Ia           14.19                     S            0.5734952970
CC           16.61                     Im           0.6909432942
CC           13.20        B            S            0.5774869192
CC           14.28                     S            0.5671004890
CC           14.49        B            S            0.4849002630
Ia           13.95        B            S            0.5239023409
Ia           15.83                     S            0.4555993189
CC           13.66                     S            0.6105127237
Ia           17.09                     S            0.3677501187
CC           13.91                     S            0.5931815804
CC           14.66                     S            0.5399754934
Ia           15.04        B            S            0.4453309878
Ia           14.51                     S            0.5507214166
Ia           14.48                     E            0.0003524474
Ia           14.18                     S0           0.0759238804
CC           14.39        B            S            0.4921030120
CC           18.37                     Im           0.5731758031
CC           13.61                     S            0.6139372988
Ia           15.28                     E/S0         0.0004435239
Ia           15.40                     S            0.4865965776
Ia           15.26        B            S0           0.0437364340
Ia           18.61                     S0           0.0222764405
Ia           15.53        B            S            0.4106950668
Ia           21.05                     S            0.1563298717
Ia           17.86                     S            0.3177772112
Ia           19.48                     Im           0.4934574944
Ia           15.32                     S            0.4923947915
CC           14.40                     S            0.5585602444
Ia           14.93                     S            0.5205665120
Ia           14.68                     S0           0.0663859370
Ia           16.83                     S            0.3853520410
Ia           14.07        B            S            0.5152464904
CC           15.05                     S            0.5119043733
Ia           13.85                     S            0.5973510864
Ia           14.55                     S            0.5478773193
Ia           14.28                     S            0.5671004890
Ia           15.45        B            S            0.4163250216
CC           15.35                     S            0.4902271736
CC           15.26                     S            0.4967184247
CC           14.45                     S            0.5549943361
Ia           13.82                     S            0.5994421996
CC           14.27                     S            0.5678151334
CC           14.83                     S            0.5277744899
Ia           14.00                     S            0.5868929379
Ia           17.23                     E/S0         0.0002513212
CC           14.08        B            S            0.5145232789
Ia           14.42                     E/S0         0.0005686736
CC           15.23                     S            0.4988782598
